ReturnID,SalesID,ReturnDateID,ReturnReason,RefundAmount
35996,948765,1723,Not Needed,5302.56
35997,930543,472,Not Needed,3821.86
35998,478768,113,Others,2597.25
35999,41113,2069,Others,75.08
36000,788107,2104,Wrong Item,5710.87
36001,625397,1200,Others,8634.46
36002,392450,1751,Not Needed,1281.95
36003,906960,2259,Wrong Item,2334.77
36004,87571,1523,Wrong Item,922.17
36005,458547,1074,Late Delivery,8035.71
36006,161759,1766,Others,8862.84
36007,887762,1089,Late Delivery,417.41
36008,203404,899,Damaged,1275.91
36009,197620,1564,Others,4909.83
36010,644872,665,Others,9163.38
36011,661403,1123,Wrong Item,1881.79
36012,208819,1969,Damaged,221.89
36013,94603,1790,Damaged,2549.58
36014,341470,1689,Others,8436.24
36015,253372,2190,Not Needed,22979.43
36016,662163,2156,Not Needed,4135.64
36017,441773,1904,Others,636.35
36018,680488,1274,Late Delivery,10280.22
36019,746545,1271,Late Delivery,1078.41
36020,126273,379,Others,2650.17
36021,484794,930,Damaged,2587.45
36022,182429,2083,Not Needed,8191.42
36023,173803,1621,Late Delivery,15030.91
36024,703911,1555,Damaged,7514.42
36025,341135,2555,Others,2702.15
36026,986722,1543,Not Needed,1253.92
36027,89115,7,Others,13157.71
36028,204257,1873,Late Delivery,2355.6
36029,520899,367,Wrong Item,6640.28
36030,440290,2187,Others,3862.08
36031,201656,1413,Wrong Item,8448.94
36032,859004,1459,Late Delivery,17505.55
36033,316914,130,Damaged,2583.45
36034,932623,186,Late Delivery,235.89
36035,761116,2536,Others,1298.21
36036,96744,1004,Wrong Item,32934.17
36037,283816,1088,Not Needed,13599.39
36038,774476,1646,Damaged,730.26
36039,221275,795,Late Delivery,448.88
36040,314463,2418,Others,6450.6
36041,842266,1315,Damaged,21168.13
36042,837046,1445,Damaged,385.15
36043,504212,824,Damaged,2033.25
36044,469047,230,Late Delivery,431.65
36045,596521,2289,Not Needed,1041.68
36046,438677,1978,Wrong Item,19512.22
36047,206054,804,Others,928.65
36048,976483,1379,Not Needed,17210.16
36049,466931,739,Damaged,2962.53
36050,897771,371,Others,8058.55
36051,412259,1752,Others,7147.13
36052,884398,2056,Damaged,1615.51
36053,388266,1761,Wrong Item,1431.74
36054,407036,1266,Damaged,2120.53
36055,757516,940,Others,1749.97
36056,7359,2478,Wrong Item,18792.86
36057,163631,1287,Damaged,2864.97
36058,465037,2017,Wrong Item,2296.59
36059,671780,2254,Damaged,3583.31
36060,68672,2488,Wrong Item,973.37
36061,520888,964,Damaged,213.68
36062,650061,788,Wrong Item,1102.53
36063,350298,1158,Late Delivery,2976.67
36064,186816,1779,Not Needed,1158.59
36065,233320,2211,Not Needed,12623.9
36066,135975,262,Late Delivery,2283.66
36067,473481,142,Late Delivery,1517.9
36068,341765,1958,Others,3612.32
36069,435184,2382,Not Needed,686.1
36070,980520,2380,Late Delivery,4313.61
36071,161549,386,Others,4437.07
36072,764351,1736,Not Needed,12042.93
36073,270022,1540,Wrong Item,845.75
36074,197120,963,Late Delivery,490.51
36075,802648,665,Damaged,12154.88
36076,719121,655,Late Delivery,7193.26
36077,765163,1252,Wrong Item,109.55
36078,426233,2389,Others,976.32
36079,241396,554,Others,10711.89
36080,910899,1053,Late Delivery,23836.17
36081,608051,345,Late Delivery,6589.14
36082,11119,604,Damaged,1616.79
36083,214323,873,Others,1194.02
36084,321604,1772,Not Needed,3144.93
36085,958911,2357,Others,7999.59
36086,750454,2254,Late Delivery,2946.36
36087,871431,1286,Not Needed,1044.73
36088,853407,263,Late Delivery,13774.76
36089,559895,74,Late Delivery,14121.44
36090,224596,1941,Not Needed,21279.23
36091,874661,988,Others,3046.12
36092,571464,2286,Not Needed,6976.33
36093,581403,358,Others,41.58
36094,997389,985,Not Needed,818.06
36095,436295,646,Damaged,2426.29
36096,368496,1493,Others,2512.89
36097,935787,1081,Damaged,1922.88
36098,341061,1826,Others,360.27
36099,143272,878,Not Needed,1411.66
36100,460818,592,Others,7817.07
36101,147217,6,Late Delivery,861.72
36102,422628,122,Damaged,9370.16
36103,814889,2402,Wrong Item,9484.05
36104,608369,828,Others,9936.47
36105,355342,1788,Others,2010.95
36106,755716,2513,Damaged,5739.65
36107,299838,1406,Damaged,30531.03
36108,499173,1473,Late Delivery,392.35
36109,414480,2113,Damaged,12267.19
36110,449253,1073,Not Needed,5483.1
36111,55998,134,Not Needed,11315.4
36112,702013,2487,Wrong Item,561.45
36113,75185,2521,Not Needed,8613.39
36114,530909,1605,Wrong Item,16118.55
36115,75017,21,Damaged,11785.51
36116,403333,314,Others,4623.99
36117,152674,749,Wrong Item,17818.07
36118,309724,2152,Late Delivery,1747.43
36119,79830,2510,Not Needed,18128.01
36120,359543,1932,Wrong Item,5159.06
36121,29686,596,Damaged,2922.81
36122,515801,1877,Others,11549.21
36123,42809,1629,Wrong Item,3197.32
36124,463927,323,Not Needed,7556.96
36125,277969,999,Damaged,4148.68
36126,67992,2354,Wrong Item,800.71
36127,901056,7,Not Needed,7972.77
36128,856027,1909,Others,3233.3
36129,675495,800,Wrong Item,10387.71
36130,592505,187,Others,6898.95
36131,28370,836,Wrong Item,4566.41
36132,780658,185,Damaged,4702.75
36133,587054,1815,Damaged,366.76
36134,969951,712,Damaged,15409.36
36135,948738,2028,Others,6384.52
36136,115337,233,Not Needed,33558.74
36137,947883,802,Damaged,12666.15
36138,982905,1801,Late Delivery,10301.3
36139,285240,2418,Not Needed,1214.93
36140,282250,858,Wrong Item,10073.77
36141,869098,1161,Wrong Item,1753.78
36142,402856,2051,Others,4056.54
36143,934669,2213,Not Needed,4229.18
36144,197877,677,Not Needed,4400.42
36145,383418,630,Wrong Item,2156.75
36146,466860,1337,Not Needed,14917.33
36147,725554,202,Late Delivery,8069.0
36148,513477,2072,Late Delivery,8640.34
36149,772760,1122,Wrong Item,3135.89
36150,85783,1684,Late Delivery,3156.82
36151,467974,1652,Late Delivery,9729.47
36152,611612,1732,Damaged,6850.79
36153,532960,2358,Late Delivery,3272.46
36154,789615,2030,Others,22597.27
36155,446444,2387,Not Needed,7974.15
36156,607764,198,Not Needed,28718.34
36157,539615,2349,Wrong Item,2455.73
36158,293678,889,Not Needed,1786.71
36159,511676,2086,Late Delivery,4876.5
36160,42380,1801,Late Delivery,7502.44
36161,273020,1390,Late Delivery,571.9
36162,199642,2015,Not Needed,2144.06
36163,980510,1670,Late Delivery,442.22
36164,999475,1094,Others,2936.63
36165,921722,2225,Late Delivery,631.67
36166,557572,2258,Wrong Item,2169.52
36167,65563,253,Damaged,5822.46
36168,693318,402,Damaged,969.84
36169,21887,2181,Wrong Item,22735.92
36170,547264,1081,Wrong Item,848.99
36171,997374,2083,Not Needed,3690.17
36172,907062,2517,Damaged,625.07
36173,81003,1993,Others,1097.5
36174,38236,1835,Wrong Item,1856.53
36175,992952,549,Late Delivery,2371.06
36176,121380,1410,Others,13633.53
36177,157572,1270,Others,7008.24
36178,274601,1362,Not Needed,9658.42
36179,746261,1764,Not Needed,21430.4
36180,826399,2382,Not Needed,4291.79
36181,644678,503,Wrong Item,4859.94
36182,215323,2020,Damaged,9139.99
36183,533887,803,Others,2268.98
36184,708839,2039,Damaged,3376.67
36185,806880,495,Not Needed,7111.24
36186,785111,2070,Wrong Item,1089.81
36187,399382,1498,Damaged,4417.31
36188,800169,1306,Wrong Item,19218.42
36189,384739,180,Damaged,258.16
36190,373871,2525,Damaged,764.52
36191,785436,34,Others,7416.25
36192,924053,2008,Damaged,4495.88
36193,716499,1540,Wrong Item,1381.51
36194,181417,2132,Late Delivery,10315.5
36195,444722,1120,Not Needed,3668.24
36196,966361,868,Not Needed,12112.78
36197,42312,833,Late Delivery,8396.1
36198,707621,2520,Wrong Item,15082.92
36199,749552,1976,Wrong Item,1586.32
36200,92692,390,Late Delivery,16116.5
36201,30725,858,Damaged,7561.61
36202,632494,1387,Others,783.18
36203,446776,2504,Not Needed,24050.66
36204,508265,245,Wrong Item,17164.71
36205,788947,1383,Wrong Item,14320.92
36206,211432,76,Others,264.73
36207,352968,259,Damaged,24699.06
36208,987374,771,Late Delivery,7606.21
36209,504399,2081,Late Delivery,1306.42
36210,219331,765,Not Needed,1534.09
36211,64102,1589,Wrong Item,5061.73
36212,734807,2512,Others,16288.81
36213,81265,1693,Damaged,20448.11
36214,427127,2497,Late Delivery,14312.99
36215,753146,1920,Damaged,2508.98
36216,370185,984,Others,4483.48
36217,400037,349,Late Delivery,3475.49
36218,828921,417,Damaged,14418.57
36219,19778,38,Late Delivery,276.96
36220,190814,1295,Late Delivery,17115.67
36221,769683,1538,Wrong Item,3789.34
36222,852025,1997,Wrong Item,20143.06
36223,320646,896,Damaged,6857.08
36224,903912,1292,Wrong Item,16346.43
36225,194240,1009,Wrong Item,4876.89
36226,629233,2418,Damaged,3572.46
36227,202654,1705,Wrong Item,12606.91
36228,743655,110,Damaged,3956.08
36229,450250,2195,Damaged,410.92
36230,39272,2322,Damaged,20757.43
36231,164841,1764,Not Needed,6088.24
36232,816197,1706,Others,28530.61
36233,953083,904,Late Delivery,1994.8
36234,46862,1559,Damaged,27954.5
36235,326396,2364,Others,926.14
36236,927000,696,Late Delivery,5114.51
36237,202729,584,Others,2502.17
36238,608392,1125,Late Delivery,2714.87
36239,647561,1543,Not Needed,4160.42
36240,830183,889,Wrong Item,2217.04
36241,997072,1544,Damaged,5661.82
36242,797205,1324,Others,2910.06
36243,735518,2161,Wrong Item,3546.11
36244,685839,1392,Wrong Item,10950.28
36245,907383,2542,Damaged,4949.56
36246,360392,398,Wrong Item,5012.2
36247,993764,913,Wrong Item,1347.87
36248,242624,1870,Late Delivery,25176.42
36249,405469,851,Not Needed,2578.9
36250,467553,1168,Damaged,4452.36
36251,630637,2549,Not Needed,16015.11
36252,946913,196,Others,704.0
36253,562141,1358,Others,2537.86
36254,576291,98,Damaged,6172.69
36255,788805,2033,Late Delivery,3239.19
36256,154426,1029,Late Delivery,7869.38
36257,843737,2534,Late Delivery,23735.14
36258,676233,1442,Wrong Item,618.13
36259,216269,1735,Wrong Item,8899.65
36260,705541,721,Not Needed,17777.48
36261,941457,2454,Not Needed,10334.32
36262,778778,610,Wrong Item,10632.69
36263,371482,594,Damaged,2702.37
36264,732531,1126,Damaged,2956.11
36265,43098,1469,Wrong Item,26628.21
36266,700683,984,Others,2482.92
36267,340254,18,Not Needed,7575.88
36268,490159,2371,Late Delivery,2699.24
36269,38780,499,Late Delivery,476.12
36270,106536,1100,Damaged,22977.93
36271,850035,1959,Others,2410.49
36272,803378,1819,Wrong Item,787.08
36273,117815,1235,Damaged,15066.97
36274,226433,1689,Others,15599.92
36275,269222,2475,Late Delivery,1181.02
36276,664694,1762,Late Delivery,26340.53
36277,622449,330,Late Delivery,5301.97
36278,246534,1118,Others,4405.12
36279,657286,225,Wrong Item,35051.67
36280,650498,186,Others,2769.5
36281,536720,1875,Late Delivery,2144.77
36282,627367,964,Wrong Item,10496.61
36283,804658,996,Not Needed,2027.6
36284,177355,1220,Late Delivery,5347.28
36285,600797,978,Damaged,1450.55
36286,616930,75,Wrong Item,7354.37
36287,556026,1838,Late Delivery,13576.12
36288,34124,219,Others,1500.63
36289,845973,1860,Others,14678.59
36290,244401,1367,Not Needed,7908.54
36291,250009,164,Wrong Item,12724.5
36292,772249,1030,Late Delivery,6397.22
36293,856680,489,Not Needed,7744.92
36294,318148,561,Damaged,4287.05
36295,451063,129,Late Delivery,3286.73
36296,973950,1996,Late Delivery,6291.25
36297,677686,1376,Late Delivery,1035.29
36298,758299,2529,Not Needed,8669.46
36299,64186,454,Wrong Item,1474.32
36300,487084,188,Others,4654.67
36301,344047,2000,Late Delivery,2686.07
36302,301533,1704,Others,4706.95
36303,897127,817,Late Delivery,5388.83
36304,15278,2437,Wrong Item,4055.01
36305,296265,352,Damaged,3817.14
36306,687761,1636,Damaged,9226.6
36307,960059,488,Late Delivery,1377.25
36308,12731,1907,Wrong Item,11316.24
36309,993162,1775,Others,350.48
36310,111782,894,Damaged,10725.13
36311,233023,922,Damaged,8019.8
36312,51235,124,Others,1042.84
36313,479131,1924,Wrong Item,4300.77
36314,309165,56,Late Delivery,10267.05
36315,818066,2256,Late Delivery,7408.4
36316,837149,328,Wrong Item,1436.22
36317,920361,1286,Late Delivery,1558.3
36318,776004,916,Others,14916.56
36319,178464,586,Damaged,5961.35
36320,475974,1951,Not Needed,766.82
36321,950870,537,Not Needed,11939.1
36322,45153,237,Others,12228.98
36323,109885,1533,Damaged,9717.95
36324,931932,357,Others,718.69
36325,137483,475,Others,5535.82
36326,656312,378,Late Delivery,13370.95
36327,818735,1669,Others,14790.69
36328,185477,1677,Not Needed,3539.95
36329,229757,1565,Damaged,9830.97
36330,490821,1742,Not Needed,1253.5
36331,909009,1059,Wrong Item,1222.51
36332,446866,738,Damaged,724.96
36333,100738,2080,Wrong Item,5063.55
36334,434834,1225,Damaged,853.95
36335,941219,257,Others,24526.95
36336,153451,2010,Damaged,5130.59
36337,585054,1730,Others,1907.84
36338,838162,1445,Wrong Item,4385.9
36339,411918,473,Others,2984.04
36340,439498,1978,Others,7289.24
36341,681246,1925,Late Delivery,5408.49
36342,324377,2353,Damaged,4544.47
36343,79283,856,Others,12501.62
36344,341912,958,Wrong Item,3148.97
36345,20305,1770,Not Needed,2059.49
36346,788346,1409,Others,809.93
36347,409066,1317,Wrong Item,3416.29
36348,130501,718,Others,2999.6
36349,264132,2082,Late Delivery,6304.94
36350,372064,1126,Damaged,186.31
36351,759394,1620,Others,7205.84
36352,372624,702,Damaged,13799.53
36353,660505,2498,Damaged,5184.61
36354,892247,276,Others,3761.46
36355,449305,1454,Late Delivery,10935.56
36356,622377,974,Late Delivery,1475.73
36357,694862,1964,Not Needed,6555.3
36358,291967,2162,Others,2248.67
36359,516319,734,Others,929.22
36360,300786,937,Others,705.46
36361,798762,287,Wrong Item,8965.53
36362,846557,2120,Wrong Item,5602.16
36363,917710,818,Late Delivery,7404.32
36364,518149,2045,Not Needed,3914.82
36365,818258,1089,Wrong Item,4235.36
36366,386893,840,Wrong Item,37355.33
36367,571873,1418,Wrong Item,1104.17
36368,345776,251,Others,8995.32
36369,996856,1865,Wrong Item,25171.57
36370,919700,1194,Not Needed,42.9
36371,353187,2112,Others,1232.13
36372,404505,1943,Late Delivery,2431.88
36373,825277,825,Wrong Item,5239.23
36374,542260,1505,Others,4469.33
36375,274153,1250,Late Delivery,6234.21
36376,739231,839,Wrong Item,163.36
36377,551234,1151,Not Needed,1599.79
36378,571856,1336,Damaged,12624.09
36379,903841,441,Late Delivery,2307.84
36380,2165,137,Late Delivery,9492.38
36381,308650,1579,Damaged,12437.68
36382,889445,2385,Late Delivery,1793.69
36383,915192,1946,Late Delivery,2543.32
36384,707094,1491,Others,15638.52
36385,174473,1859,Damaged,4279.06
36386,744315,476,Wrong Item,15184.66
36387,433236,2217,Wrong Item,9000.62
36388,378851,858,Not Needed,8609.1
36389,987676,2016,Late Delivery,8087.18
36390,888602,1055,Others,510.96
36391,718308,484,Others,17568.23
36392,617916,758,Not Needed,260.85
36393,333681,2043,Others,1161.9
36394,475625,1503,Damaged,1230.78
36395,751098,690,Not Needed,6993.88
36396,682576,2043,Wrong Item,1368.69
36397,631110,761,Wrong Item,5638.11
36398,215651,1647,Wrong Item,11243.81
36399,974919,2270,Wrong Item,6146.98
36400,579454,2415,Others,8899.96
36401,370080,733,Others,14672.47
36402,276322,1727,Others,2042.14
36403,432074,1950,Late Delivery,3177.99
36404,450919,512,Late Delivery,6124.84
36405,878522,2528,Not Needed,466.55
36406,309574,391,Others,875.33
36407,63832,1520,Others,11690.69
36408,226860,1894,Not Needed,1604.78
36409,445179,778,Damaged,15787.22
36410,78447,542,Not Needed,9235.48
36411,557325,1886,Damaged,730.89
36412,198853,327,Others,8212.09
36413,261777,891,Wrong Item,111.35
36414,491916,311,Others,309.39
36415,249474,1632,Damaged,11062.37
36416,174718,1676,Late Delivery,5381.02
36417,310165,1353,Wrong Item,4739.2
36418,805403,1968,Wrong Item,22105.15
36419,177014,1838,Others,12252.56
36420,126885,2157,Late Delivery,2108.88
36421,906371,598,Others,244.62
36422,339480,2206,Not Needed,341.33
36423,393519,1671,Late Delivery,20850.27
36424,20590,1917,Not Needed,3034.83
36425,246989,723,Others,1996.69
36426,955408,402,Others,17079.42
36427,561341,69,Wrong Item,3754.94
36428,314559,254,Others,68.33
36429,458447,1793,Others,3150.25
36430,150024,2546,Not Needed,7539.19
36431,790827,2397,Not Needed,17373.67
36432,946920,1602,Not Needed,9386.78
36433,290439,1271,Damaged,10178.78
36434,290086,1743,Late Delivery,7513.38
36435,679472,1500,Wrong Item,1720.61
36436,263233,711,Wrong Item,10612.59
36437,973081,2280,Others,1911.48
36438,506768,671,Damaged,8146.6
36439,266293,971,Others,21805.53
36440,404737,1653,Damaged,6576.85
36441,854942,1472,Not Needed,1702.38
36442,471858,647,Damaged,6382.56
36443,579201,2216,Wrong Item,1197.85
36444,441436,724,Damaged,14195.75
36445,548735,2320,Damaged,14056.17
36446,652693,2107,Late Delivery,1598.09
36447,339666,1090,Wrong Item,4240.74
36448,585036,2026,Late Delivery,16138.29
36449,521798,1045,Late Delivery,13305.13
36450,770868,1232,Not Needed,9867.92
36451,539421,1437,Others,6721.66
36452,167036,2044,Not Needed,1655.6
36453,477308,1553,Damaged,1313.4
36454,461722,1167,Others,5815.75
36455,302839,1879,Late Delivery,9249.81
36456,58509,1382,Damaged,6254.04
36457,618354,206,Late Delivery,22807.0
36458,622140,2273,Damaged,4321.67
36459,484155,996,Others,5351.91
36460,460676,2137,Wrong Item,139.15
36461,79543,1375,Others,3778.46
36462,670278,2241,Late Delivery,6034.43
36463,856464,2386,Late Delivery,1396.44
36464,977454,2312,Wrong Item,4418.38
36465,142627,397,Wrong Item,22108.72
36466,752981,358,Damaged,8520.52
36467,144635,2121,Not Needed,8536.03
36468,754247,501,Late Delivery,12381.94
36469,521120,1894,Not Needed,1405.4
36470,465012,1962,Wrong Item,6171.69
36471,467067,1864,Wrong Item,11752.0
36472,621773,1416,Wrong Item,22111.11
36473,375199,475,Late Delivery,1966.61
36474,340256,1443,Damaged,6696.71
36475,12520,2204,Damaged,7759.76
36476,464598,1995,Wrong Item,1831.94
36477,936161,2461,Damaged,2371.4
36478,694783,967,Others,1114.41
36479,831496,1237,Others,5646.06
36480,655480,1651,Wrong Item,15372.35
36481,874804,2334,Late Delivery,8184.6
36482,687756,2125,Others,7248.24
36483,321340,275,Not Needed,26964.76
36484,482831,2260,Others,20046.04
36485,311454,215,Damaged,570.8
36486,863520,1491,Damaged,18660.33
36487,583616,1867,Damaged,4589.84
36488,999570,1135,Wrong Item,1766.04
36489,56613,388,Others,2035.09
36490,251317,1758,Wrong Item,3542.43
36491,496167,932,Late Delivery,16677.52
36492,927621,1343,Others,1060.39
36493,249820,781,Others,35803.55
36494,753841,1947,Not Needed,7753.83
36495,37736,665,Late Delivery,4614.21
36496,777006,1977,Not Needed,3947.9
36497,676776,1833,Wrong Item,5572.15
36498,529092,2387,Others,16460.24
36499,488084,1482,Damaged,6311.3
36500,36142,1776,Wrong Item,5699.9
36501,930533,581,Late Delivery,17192.87
36502,123856,13,Damaged,142.7
36503,744340,2269,Damaged,7465.06
36504,501817,57,Not Needed,11720.96
36505,853056,2135,Not Needed,19809.98
36506,681896,732,Wrong Item,1059.65
36507,733497,2175,Wrong Item,10924.39
36508,925781,317,Late Delivery,8408.5
36509,174946,1301,Wrong Item,1412.3
36510,127018,120,Others,776.46
36511,301300,228,Wrong Item,1639.18
36512,793860,1798,Not Needed,529.67
36513,469935,1272,Wrong Item,15523.27
36514,575294,2015,Not Needed,19760.47
36515,945912,1468,Wrong Item,2830.91
36516,858116,1835,Others,29796.4
36517,958310,1661,Wrong Item,4834.71
36518,909476,2192,Damaged,967.78
36519,293320,1140,Late Delivery,852.51
36520,759907,254,Damaged,183.28
36521,169417,1387,Others,1539.99
36522,615486,584,Damaged,5032.81
36523,231131,2306,Late Delivery,9197.74
36524,404235,2511,Others,14466.29
36525,574764,2038,Not Needed,7585.42
36526,367883,1586,Late Delivery,1509.94
36527,818307,1305,Damaged,6741.12
